contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20250620	C	22550.0	8065.87696409161	2859.4
20250620	C	22575.0	8060.242772260221	2743.9
20250620	C	22600.0	8053.329922104484	2624.9
20250620	C	22625.0	8040.321999650689	2506.9
20250620	C	22650.0	8018.847818757947	2389.4
20250620	C	22675.0	7997.4947634316295	2272.9
20250620	C	22700.0	8040.529926801034	2157.4
20250620	C	22725.0	8019.352918309234	2042.9
20250620	C	22750.0	7998.3169690974655	1929.9
20250620	C	22775.0	7977.419577051711	1818.4
20250620	C	22800.0	7976.371005459642	1707.9
20250620	C	22825.0	7955.488014048805	1599.4
20250620	C	22850.0	7934.733790959551	1492.9
20250620	C	22875.0	7921.55099605519	1387.9
20250620	C	22900.0	7900.7110279280405	1293.1
20250620	C	22925.0	7881.918939712383	1193.5
20250620	C	22950.0	7866.050118564426	1096.5
20250620	C	22975.0	7818.7563753588065	1001.5
20250620	C	23000.0	7793.0584289284725	909.5
20250620	C	23025.0	7761.794968361662	820.0
20250620	C	23050.0	7724.55459027565	734.5
20250620	C	23075.0	7682.11042236983	653.0
20250620	C	23100.0	7645.738044582152	575.5
20250620	C	23125.0	7571.678534856907	511.7
20250620	C	23150.0	7518.3136337548585	444.2
20250620	C	23175.0	7458.600160244067	383.2
20250620	C	23200.0	7389.893579355626	327.1
20250620	C	23225.0	7313.152244281087	276.6
20250620	C	23250.0	7239.0666683914915	231.7
20250620	C	23275.0	7135.329258808238	196.8
20250620	C	23300.0	7043.635563225021	165.4
20250620	C	23325.0	6938.677449754801	135.9
20250620	C	23350.0	6833.820826898357	110.9
20250620	C	23375.0	6726.585688845515	89.4
20250620	C	23400.0	6607.535090431419	72.4
20250620	C	23425.0	6488.6996360187895	57.9
20250620	C	23450.0	6367.908456009083	51.0
20250620	C	23475.0	6248.220006958656	42.0
20250620	C	23500.0	6128.81404657977	34.5
20250620	C	23525.0	6004.484852329805	29.1
20250620	C	23550.0	5880.03172728884	24.0
20250620	C	23575.0	5759.67727133569	20.5
20250620	C	23600.0	5635.135721352374	17.6
20250620	C	23625.0	5510.786844524928	15.0
20250620	C	23650.0	5386.636071541332	13.0
20250620	C	23675.0	5262.6836523395195	11.5
20250620	C	23700.0	5138.786943730661	11.4
20250620	C	23725.0	5016.927662921559	10.6
20250620	C	23750.0	4890.951334622741	9.6
20250620	C	23775.0	4765.55797333514	9.1
20250620	C	23800.0	4639.579281837787	8.1
20250620	C	23825.0	4514.1842237365745	7.6
20250620	C	23850.0	4389.357093798149	7.6
20250620	C	23875.0	4263.842226514402	7.1
20250620	C	23900.0	4138.328551885339	6.6
20250620	C	23925.0	4013.4001984994547	6.6
20250620	C	23950.0	3888.473544714757	6.6
20250620	C	23975.0	3762.95472911937	6.1
20250620	C	24000.0	3638.027454436525	6.1
20250620	C	24025.0	3513.101854918235	6.1
20250620	C	24050.0	3388.174049029675	6.1
20250620	C	24075.0	3263.24402700059	6.1
20250620	C	24100.0	3138.315659531145	6.1
20250620	C	24125.0	3013.978874035535	6.6
20250620	C	24150.0	2889.050170620935	6.6
20250620	C	24175.0	2764.123107914985	6.6
20250620	C	24200.0	2639.7805572312204	7.1
20250620	C	24225.0	2514.85313173287	7.1
20250620	C	24250.0	2389.9273349809705	7.1
20250620	C	24275.0	2265.5867665109304	7.6
20250620	C	24300.0	2140.6605839149306	7.6
20250620	C	24325.0	2016.3201059966702	8.1
20250620	C	24350.0	1891.9817340309053	8.6
20250620	C	24375.0	1767.0531273431802	8.6
20250620	C	24400.0	1642.7109404676153	9.1
20250620	C	24425.0	1518.3747591923452	9.6
20250620	C	24450.0	1394.0328854244203	10.1
20250620	C	24475.0	1269.6931183239797	10.6
20250620	C	24500.0	1143.5902279994748	9.6
20250620	C	24525.0	1017.48383564246	8.6
20250620	C	24550.0	891.38175447941	7.6
20250620	C	24575.0	765.276166140845	6.6
20250620	C	24600.0	639.1709780972101	5.6
20250620	C	24625.0	513.653614290665	5.1
20250620	C	24650.0	387.54954289364	4.1
20250620	C	24675.0	262.0339024964	3.6
20250620	C	24700.0	136.519267477415	3.1
20250620	C	24725.0	11.164471680660002	2.6
20250620	C	24750.0	7.83803070417	2.6
20250620	C	24775.0	7.318832249435	2.1
20250620	C	24800.0	6.97226385563	2.0
20250620	C	24825.0	6.9811123210299995	2.0
20250620	C	24850.0	5.365156054095	1.5
20250620	C	24875.0	5.374042364855	1.5
20250620	C	24900.0	3.7582972958600003	1.0
20250620	C	24925.0	3.766023019475	1.0
20250620	C	24950.0	3.775346853225	1.0
20250620	C	24975.0	3.78384790694	1.0
20250620	C	25000.0	2.16761477874	0.5
20250620	C	25025.0	2.176171250305	0.5
20250620	C	25050.0	2.18511247053	0.5
20250620	C	25075.0	2.19322418647	0.5
20250620	C	25100.0	2.202933125695	0.5
20250620	C	25125.0	2.21059603506	0.5
20250620	C	25150.0	2.21985548861	0.5
20250620	C	25175.0	0.0	-0.0
20250620	C	25200.0	0.0	-0.0
20250620	C	25250.0	0.0	-0.0
20250620	C	25300.0	0.0	-0.0
20250620	C	25350.0	0.0	-0.0
20250620	C	25400.0	0.0	-0.0
20250620	C	25450.0	0.0	-0.0
20250620	C	25500.0	0.0	-0.0
20250620	C	25550.0	0.0	-0.0
20250620	C	25600.0	0.0	-0.0
20250620	C	25650.0	0.8291265448149999	-0.0
20250620	C	25700.0	0.747480591645	-0.0
20250620	C	25750.0	0.665834638475	-0.0
20250620	C	25800.0	0.584188685305	-0.0
20250620	C	25850.0	0.502542732135	-0.0
20250620	C	25900.0	0.420896778965	-0.0
20250620	C	25950.0	0.339250825795	-0.0
20250620	C	26000.0	0.257604872625	-0.0
20250620	C	26050.0	0.175958919455	-0.0
20250620	C	26100.0	0.09431296628500001	-0.0
20250620	C	26150.0	0.012667013114999999	-0.0
20250620	C	26200.0	0.0	-0.0
20250620	C	26250.0	0.0	-0.0
20250620	C	26300.0	0.0	-0.0
20250620	C	26350.0	0.0	-0.0
20250620	C	26400.0	0.0	-0.0
20250620	C	26450.0	0.0	-0.0
20250620	C	26500.0	0.0	-0.0
20250620	C	26550.0	0.0	-0.0
20250620	C	26600.0	0.0	-0.0
20250620	C	26650.0	0.0	-0.0
20250620	C	26700.0	0.0	-0.0
20250620	C	26750.0	0.0	-0.0
20250620	C	26800.0	0.0	-0.0
20250620	C	27000.0	0.0	-0.0
20250620	C	27500.0	0.0	-0.0
20250620	C	28000.0	0.0	-0.0
20250627	C	19300.0	8123.509234356307	19120.8
20250627	C	19400.0	8125.91496309903	18624.8
20250627	C	19600.0	8131.424049557321	17633.8
20250627	C	20000.0	8133.497249664679	15657.2
20250627	C	20100.0	8134.09760652732	15164.2
20250627	C	20200.0	8134.704310137099	14671.3
20250627	C	20300.0	8133.04317894364	14179.3
20250627	C	20400.0	8129.04861826865	13687.8
20250627	C	20500.0	8125.219264113316	13196.8
20250627	C	20600.0	8121.556585226163	12706.3
20250627	C	20700.0	8118.218296283707	12216.8
20250627	C	20800.0	8115.21817174998	11728.3
20250627	C	20850.0	8113.807956529124	11484.3
20250627	C	20900.0	8112.558893394714	11240.8
20250627	C	20950.0	8106.479327797793	10997.8
20250627	C	21000.0	8094.049746715033	10754.8
20250627	C	21050.0	8081.794009732674	10512.3
20250627	C	21100.0	8069.701519310679	10270.3
20250627	C	21150.0	8057.772895397054	10028.8
20250627	C	21200.0	8045.850582621161	9787.3
20250627	C	21250.0	8034.25137438831	9546.8
20250627	C	21300.0	7936.306708125204	9306.8
20250627	C	21350.0	7929.123660122923	9066.8
20250627	C	21400.0	7921.278193299652	8827.8
20250627	C	21450.0	7913.115129239609	8589.3
20250627	C	21500.0	7873.1972408400325	8355.7
20250627	C	21550.0	7860.308383205989	8118.7
20250627	C	21600.0	7847.065554836902	7882.2
20250627	C	21650.0	7832.897476631084	7646.7
20250627	C	21700.0	7817.801245383257	7412.2
20250627	C	21750.0	7801.916859012922	7178.7
20250627	C	21800.0	7785.098765771517	6946.2
20250627	C	21850.0	7767.415589803802	6714.7
20250627	C	21900.0	7748.864500035131	6484.2
20250627	C	21950.0	7710.098299757875	6255.2
20250627	C	22000.0	7688.658564133697	6027.7
20250627	C	22050.0	7665.793273794438	5801.7
20250627	C	22100.0	7641.125515473642	5577.7
20250627	C	22150.0	7615.540775056448	5354.8
20250627	C	22200.0	7587.768760144257	5134.2
20250627	C	22250.0	7536.182128521357	4915.7
20250627	C	22300.0	7504.1584022254165	4699.2
20250627	C	22350.0	7470.2380192969185	4484.7
20250627	C	22400.0	7433.484880008203	4273.3
20250627	C	22450.0	7389.867615820829	4063.8
20250627	C	22500.0	7339.122863955686	3864.7
20250627	C	22550.0	7291.922050079778	3661.3
20250627	C	22600.0	7239.454785705749	3460.8
20250627	C	22650.0	7186.050019186996	3263.8
20250627	C	22700.0	7127.803070911301	3070.3
20250627	C	22750.0	7067.636926950423	2880.3
20250627	C	22800.0	6997.641384083562	2694.8
20250627	C	22850.0	6929.294581891407	2513.3
20250627	C	22900.0	6854.900829153094	2336.3
20250627	C	22950.0	6775.652404569443	2164.2
20250627	C	23000.0	6693.025603312779	1997.3
20250627	C	23050.0	6607.0445147604205	1834.8
20250627	C	23100.0	6515.647987377449	1678.8
20250627	C	23150.0	6405.022162061742	1537.9
20250627	C	23200.0	6296.486943619842	1396.4
20250627	C	23250.0	6178.40210918271	1262.8
20250627	C	23300.0	6058.22369023949	1136.4
20250627	C	23350.0	5927.313932657138	1017.9
20250627	C	23400.0	5787.240106548318	906.9
20250627	C	23450.0	5643.138436808277	803.4
20250627	C	23500.0	5488.968052069853	706.9
20250627	C	23550.0	5330.54592440913	618.9
20250627	C	23600.0	5153.3614393516045	545.2
20250627	C	23650.0	4974.916146705093	472.2
20250627	C	23700.0	4788.3707849708235	406.2
20250627	C	23750.0	4596.938279982958	347.2
20250627	C	23800.0	4398.596540693311	294.7
20250627	C	23850.0	4194.175538351665	249.2
20250627	C	23900.0	3987.510590631091	210.2
20250627	C	23950.0	3772.279038755304	177.7
20250627	C	24000.0	3564.0923817587004	152.0
20250627	C	24050.0	3341.171006958254	131.0
20250627	C	24100.0	3114.4809634148805	111.5
20250627	C	24150.0	2890.4380203123083	94.5
20250627	C	24200.0	2665.6599595440525	80.5
20250627	C	24250.0	2454.3873561422815	68.5
20250627	C	24300.0	2260.345421548948	58.0
20250627	C	24350.0	2067.2721605587235	49.5
20250627	C	24400.0	1874.95177859344	42.5
20250627	C	24450.0	1755.8908538467865	37.0
20250627	C	24500.0	1623.5909737570155	32.0
20250627	C	24550.0	1492.140090140324	29.0
20250627	C	24600.0	1339.3953576747422	26.6
20250627	C	24650.0	1181.4808789320546	23.6
20250627	C	24700.0	1032.4612099648368	21.6
20250627	C	24750.0	935.10218728151	19.6
20250627	C	24800.0	847.638423439345	17.6
20250627	C	24850.0	764.5416159077749	16.1
20250627	C	24900.0	701.728362138445	15.1
20250627	C	24950.0	623.1503475960899	14.1
20250627	C	25000.0	544.5322245307301	13.1
20250627	C	25050.0	466.02299960964007	12.1
20250627	C	25100.0	421.40118646030504	11.6
20250627	C	25150.0	238.39218007318502	11.1
20250627	C	25200.0	195.240496375405	10.6
20250627	C	25250.0	152.12261499454502	10.1
20250627	C	25300.0	113.40035168049002	9.6
20250627	C	25350.0	91.33976601834001	9.1
20250627	C	25400.0	77.73748231772501	9.1
20250627	C	25450.0	63.55877711582002	8.6
20250627	C	25500.0	49.95704002595001	8.6
20250627	C	25550.0	36.409551024500004	8.6
20250627	C	25600.0	29.949704808655	8.1
20250627	C	25650.0	27.39489706791	8.1
20250627	C	25700.0	24.24996779866	7.6
20250627	C	25750.0	20.52495086199	6.6
20250627	C	25800.0	16.81070298286	5.6
20250627	C	25850.0	14.547489454039999	4.6
20250627	C	25900.0	13.853858439335	4.1
20250627	C	25950.0	12.761529002015	3.5
